Channel Name, Longitude, Direction
Pop 90.9 FM, 3.0, W
Preach TV, 3.0, W
QVC US, 3.0, W
Radio 1° de Marzo, 3.0, W
Rádio Aparecida, 3.0, W
Rádio Assembléia Minas Gerais, 3.0, W
Rádio Clube do Pará, 3.0, W
Rai 1, 3.0, W
RASD TV, 3.0, W
Rave TV, 3.0, W
RBA TV, 3.0, W
RBC Rádio, 3.0, W
Real Black TV, 3.0, W
Reality Kings TV, 3.0, W
Rede Brasil de Comunicação, 3.0, W
Reelz, 3.0, W
RetroPlex West, 3.0, W
Revolt, 3.0, W
Romedy Now, 3.0, W
Sama TV, 3.0, W
SBT Rio Grande, 3.0, W
Shalini TV, 3.0, W
Shoppster TV Srbija, 3.0, W
Showtime 2 West, 3.0, W
Showtime Showcase East, 3.0, W
Sport 2, 3.0, W
Sport 3, 3.0, W
Sport 4, 3.0, W
Sport Klub Esports, 3.0, W
Star 21 TV, 3.0, W
Starz Edge West, 3.0, W
Starz Encore Classic West, 3.0, W
Starz Encore Suspense West, 3.0, W
Starz Encore Westerns East, 3.0, W
Starz Encore Westerns West, 3.0, W
Stingray Classica, 3.0, W
Studiocanal TV, 3.0, W
Subhavaartha TV, 3.0, W
Tara HD, 3.0, W
Tchad 24, 3.0, W
Telefuturo, 3.0, W
Telemicro Internacional, 3.0, W
Telemundo Oeste, 3.0, W
The Movie Channel West, 3.0, W
The Movie Channel Xtra West, 3.0, W
The Temple TV, 3.0, W
The Word Network, 3.0, W
TLC Brasil, 3.0, W
Transfiguration TV, 3.0, W
Travel Channel East, 3.0, W
Travel Channel West, 3.0, W
TV 24, 3.0, W
TV ALERJ, 3.0, W
TV Aparecida, 3.0, W
TV Assembleia Legislativa do Tocantins, 3.0, W
TV Assembléia Minas Gerais, 3.0, W
TV E, 3.0, W
TV Norte Amazonas, 3.0, W
TV One, 3.0, W
TV Palma Plus, 3.0, W
TV Sonce, 3.0, W
TV5Monde Afrique, 3.0, W
TV5Monde France Belgique Suisse Monaco, 3.0, W
Universal Kids West, 3.0, W
West Africa TV, 3.0, W
Yes Docu, 3.0, W
Yes TV Action, 3.0, W
Yes TV Comedy, 3.0, W
Yes TV Drama, 3.0, W
Zee TV Africa, 3.0, W
Alresalah TV, 159.0, E
Fix & Foxi, 159.0, E
Gansu Economic Radio, 159.0, E
Gansu People's Radio, 159.0, E
Gansu Rural Radio, 159.0, E
Gansu TV, 159.0, E
KBS World, 159.0, E
Rotana Cinema KSA, 159.0, E
Rotana Music, 159.0, E
Trace Sport Stars, 159.0, E
20 Mediaset, 52.5, E
24.7 Music TV, 52.5, E
4E, 52.5, E
6ter Suisse, 52.5, E
A Haber, 52.5, E
A Haber Radyo, 52.5, E
A Spor, 52.5, E
A Spor Radyo, 52.5, E
A2, 52.5, E
Abalfadhl TV, 52.5, E
ABC TV, 52.5, E
Abol Duka, 52.5, E
Abu Dhabi TV, 52.5, E
Action 24, 52.5, E
Adom TV, 52.5, E
AEK Super League Pass, 52.5, E
Afghanistan International Radio, 52.5, E
Afghanistan National Radio, 52.5, E
Afra Film, 52.5, E
Afra Series, 52.5, E
Africa Magic Showcase, 52.5, E
Africa Magic Showcase, 52.5, E
Africa Magic Urban, 52.5, E
African Style, 52.5, E
Africanews, 52.5, E
Afro Music Pop, 52.5, E
Afrobit, 52.5, E
Ahadu Radio, 52.5, E
AIT International, 52.5, E
Akili Kids!, 52.5, E
Al Hadath, 52.5, E
Al-Abbasiya Al-Husseiniya Channel, 52.5, E
Al-Abbasiya Al-Husseiniya Channel, 52.5, E
Al-Mashhad, 52.5, E
Alahvaz TV, 52.5, E
Alarabiya, 52.5, E
Alarabiya, 52.5, E
Alarabiya, 52.5, E
Alhurra TV, 52.5, E
Aljazeera English, 52.5, E
Alléluia World TV, 52.5, E
Alsharqiya TV, 52.5, E
Alwilayah TV, 52.5, E
AMC Romania, 52.5, E
Amhara TV, 52.5, E
Amu TV, 52.5, E
Anadolu Dernek TV, 52.5, E
Animal Planet Europe, 52.5, E
Animal Planet Europe, 52.5, E
Ant1, 52.5, E
Ant1 Europe, 52.5, E
Antena 1, 52.5, E
Antena 1, 52.5, E
Antena 1, 52.5, E
Antena 3 CNN, 52.5, E
Antena Stars, 52.5, E
Arakozia FM, 52.5, E
Arena Sport 1, 52.5, E
Arezo Radio, 52.5, E
Arezo Radio, 52.5, E
Arezo TV, 52.5, E
Arezo TV, 52.5, E
Ariana FM, 52.5, E
Ariana TV Network, 52.5, E
Ariana TV Network, 52.5, E
Arman FM, 52.5, E
Arraata Biyyoolessa Oromiyaa, 52.5, E
Asena TV, 52.5, E
Asharq News, 52.5, E
Asharq News, 52.5, E
ATN News, 52.5, E
ATV, 52.5, E
ATV Spirit, 52.5, E
ATV Türkiye, 52.5, E
Auto Motor und Sport, 52.5, E
AXN Movies, 52.5, E
AXN Portugal, 52.5, E
Ayeneh TV, 52.5, E
Ayeneh TV, 52.5, E
Baby TV Europe, 52.5, E
Baby TV Europe, 52.5, E
Badakhshon, 52.5, E
Banda TV, 52.5, E
Bartók Rádió, 52.5, E
Bartók Rádió, 52.5, E
Bayyinat TV, 52.5, E
BBC Arabic, 52.5, E
BBC Earth Greece, 52.5, E
BBC Earth Nordic, 52.5, E
BBC Earth Nordic, 52.5, E
BBC Entertainment Europe, 52.5, E
BBC Lifestyle Africa, 52.5, E
BBC News Afghanistan, 52.5, E
BBC News Africa, 52.5, E
BBC News Europe, 52.5, E
BBC Nordic, 52.5, E
BBC Persian, 52.5, E
BBC World Service Afghanistan, 52.5, E
BBC World Service Africa, 52.5, E
BBC World Service Arabic, 52.5, E
BBC World Service en Français, 52.5, E
BBC World Service English, 52.5, E
Begum TV, 52.5, E
BeIn Gurme, 52.5, E
BeIn Iz, 52.5, E
BeIn Movies Premiere, 52.5, E
BeIn Movies Stars, 52.5, E
BeIn Movies Turk, 52.5, E
BeIn Series 1 Türkiye, 52.5, E
BeIn Series 2 Türkiye, 52.5, E
BeIn Sports Max 1 Türkiye, 52.5, E
BeIn Türkiye, 52.5, E
BeitolAbbas TV Channel, 52.5, E
BET Africa, 52.5, E
Bike Channel, 52.5, E
Bloomberg TV Africa, 52.5, E
Bloomberg TV Europe, 52.5, E
Bollywood TV Romania, 52.5, E
Boomerang Italia, 52.5, E
C-Gospel, 52.5, E
C++, 52.5, E
Caccia, 52.5, E
Canal + Sport 2, 52.5, E
Canale 5, 52.5, E
Cartoon Network Italia, 52.5, E
Cartoon Network Italia +1, 52.5, E
Cartoonito Africa, 52.5, E
Cartoonito Central & Eastern Europe, 52.5, E
Cartoonito Middle East, 52.5, E
CBeebies Africa, 52.5, E
CBS Justice, 52.5, E
CCTV 4 Europe, 52.5, E
CCTV 4 Europe, 52.5, E
CGTN, 52.5, E
CGTN Arabic, 52.5, E
CGTN Documentary, 52.5, E
CGTN Documentary, 52.5, E
CGTN Español, 52.5, E
CGTN Français, 52.5, E
CGTN Russkij, 52.5, E
CGTN Türk, 52.5, E
Champion TV, 52.5, E
Channel One TV, 52.5, E
Channel One TV, 52.5, E
Channel Ten, 52.5, E
Cielo, 52.5, E
Cii Radio, 52.5, E
Cine Magic, 52.5, E
Cine Mundo, 52.5, E
Cinemax 2 Central Europe, 52.5, E
Cinemax Central Europe, 52.5, E
Cinemax Central Europe, 52.5, E
City TV, 52.5, E
CityTV, 52.5, E
Class CNBC, 52.5, E
Classica HD, 52.5, E
CMC TV, 52.5, E
CNBC Africa, 52.5, E
CNBC Europe, 52.5, E
CNBC Europe, 52.5, E
CNBC Europe, 52.5, E
CNN International Europe, 52.5, E
CNN International Europe, 52.5, E
CNN International Europe, 52.5, E
CNN International Europe, 52.5, E
CNN International Europe, 52.5, E
CNN Türk, 52.5, E
CNN Türk Radyo, 52.5, E
Comedy Central Africa, 52.5, E
Comedy Central Deutschland, 52.5, E
Comedy Central Deutschland, 52.5, E
Comedy Central Deutschland +1, 52.5, E
Comedy Central Extra Polsat, 52.5, E
Comedy Central Italia, 52.5, E
Comedy Central Polska, 52.5, E
Comedy Central România, 52.5, E
Cool TV, 52.5, E
Cosmote Cinema 2, 52.5, E
Cosmote Sport 4, 52.5, E
Cosmote Sport 5, 52.5, E
Cosmote Sport 6, 52.5, E
Cosmote Sport 7, 52.5, E
Cosmote Sport 9, 52.5, E
Cosmote TV Promo Channel, 52.5, E
Crime + Investigation UK, 52.5, E
Crime + Investigation UK, 52.5, E
CT 1, 52.5, E
CT art, 52.5, E
CT art, 52.5, E
CT Décku, 52.5, E
CT Décku, 52.5, E
Curiosity Channel, 52.5, E
D3 TV, 52.5, E
Da Vinci, 52.5, E
Dajto, 52.5, E
Dankó Rádió, 52.5, E
Daystar TV, 52.5, E
DeA Junior, 52.5, E
DeA Kids, 52.5, E
Dedebit TV, 52.5, E
Deewa Radio, 52.5, E
Deluxe Music, 52.5, E
Derakhte Zendegi TV, 52.5, E
Didar TV, 52.5, E
Didgah TV, 52.5, E
Direct One TV, 52.5, E
Discovery Channel Africa, 52.5, E
Discovery Channel Africa, 52.5, E
Discovery Channel Central Europe, 52.5, E
Discovery Channel Europe, 52.5, E
Discovery Channel Hungary, 52.5, E
Discovery Channel Italia, 52.5, E
Discovery Family Africa, 52.5, E
Discovery Science Europe, 52.5, E
Disney Channel Deutschland, 52.5, E
Disney Channel Hungary & Czechia, 52.5, E
Disney Channel Middle East, 52.5, E
Disney Channel South Africa, 52.5, E
Disney Junior Middle East, 52.5, E
Disney Junior Romania & Bulgaria, 52.5, E
Disney Junior South Africa, 52.5, E
Dizi, 52.5, E
DMAX Türkiye, 52.5, E
DMCI TV, 52.5, E
DMX 70's Hits, 52.5, E
DMX 80's Hits, 52.5, E
DMX 90's Hits, 52.5, E
DMX Adult Contemporary, 52.5, E
DMX African Rhythms, 52.5, E
DMX Alternative Rock, 52.5, E
DMX Arias & Overtures, 52.5, E
DMX Beautiful Instrumentals, 52.5, E
DMX Blues, 52.5, E
DMX Campus Rock, 52.5, E
DMX Chamber Music, 52.5, E
DMX Cityscapes, 52.5, E
DMX Classic Jazz, 52.5, E
DMX Classic R&B, 52.5, E
DMX Classic Rock, 52.5, E
DMX Contemporary Instrumentals, 52.5, E
DMX Dance, 52.5, E
DMX Familiar Favourites, 52.5, E
DMX French Contemporary, 52.5, E
DMX Golden Oldies, 52.5, E
DMX Gospel, 52.5, E
DMX Groove Lounge, 52.5, E
DMX Hard Rock, 52.5, E
DMX House Party, 52.5, E
DMX Italian Contemporary, 52.5, E
DMX Light Classical, 52.5, E
DMX Love Songs, 52.5, E
DMX Metro Blend, 52.5, E
DMX Modern Country, 52.5, E
DMX Power Hits, 52.5, E
DMX Reggae, 52.5, E
DMX Smooth Jazz, 52.5, E
DMX Soft Hits, 52.5, E
DMX Symphonic, 52.5, E
DMX The Light, 52.5, E
DMX Today's Hits, 52.5, E
DMX Traditional Country, 52.5, E
DMX Trots Afrikaans, 52.5, E
DMX Urban Adult Contemporary, 52.5, E
DMX Urban Beat, 52.5, E
DMX Y2K Hits, 52.5, E
DocuBox HD, 52.5, E
Dorcel Club, 52.5, E
Dorcel TV, 52.5, E
Dove TV, 52.5, E
Dream Türk, 52.5, E
DSTV Africa Dish on TV Guide, 52.5, E
Dubai International Holy Quran Award TV, 52.5, E
Duck TV SD, 52.5, E
Duna TV, 52.5, E
Duna TV, 52.5, E
Duna TV, 52.5, E
Duna TV, 52.5, E
Duna World, 52.5, E
Duna World, 52.5, E
Duna World Rádió, 52.5, E
Dusk, 52.5, E
DW International, 52.5, E
E! Europe, 52.5, E
E! Europe, 52.5, E
EATV 5, 52.5, E
Ekhbariya TV, 52.5, E
Ekin Türk, 52.5, E
ENA, 52.5, E
Epic Drama, 52.5, E
ERT 2, 52.5, E
ERT 3, 52.5, E
ERT 3, 52.5, E
ERT News, 52.5, E
ERT World, 52.5, E
ERT World, 52.5, E
ESPN Africa, 52.5, E
Espoir du Monde TV, 52.5, E
Ethio FM 107.8, 52.5, E
ETV, 52.5, E
Euro D, 52.5, E
EuroNews Deutsch, 52.5, E
EuroNews Ellinika, 52.5, E
EuroNews English, 52.5, E
EuroNews English, 52.5, E
EuroNews Français, 52.5, E
EuroNews Português, 52.5, E
EuroNews Russkiy, 52.5, E
European Shia TV, 52.5, E
Eurosport 1 Germany, 52.5, E
Eurosport 2, 52.5, E
Evasion TV, 52.5, E
EWTN Africa - Asia, 52.5, E
EWTN Europe, 52.5, E
Family TV, 52.5, E
Fana FM, 52.5, E
FashionTV Europe, 52.5, E
FashionTV Europe, 52.5, E
FashionTV Europe, 52.5, E
FashionTV Europe, 52.5, E
Fasso TV Kankan, 52.5, E
Fast & FunBox HD, 52.5, E
Favorit TV, 52.5, E
Faza TV, 52.5, E
FightBox HD, 52.5, E
Film + Czechia, 52.5, E
Film + Hungary, 52.5, E
Film Café Hungary, 52.5, E
Film Café Romania, 52.5, E
Film Europe, 52.5, E
Film Mánia, 52.5, E
FilmBox Action, 52.5, E
FilmBox Africa, 52.5, E
FilmBox Arthouse Africa & Turkey & Middle East, 52.5, E
FilmBox Basic, 52.5, E
FilmBox Central Europe, 52.5, E
FilmBox Central Europe, 52.5, E
FilmBox Extra HD Czechia & Hungary, 52.5, E
FilmBox Family, 52.5, E
FilmBox Family, 52.5, E
FilmBox Premium Hungary, 52.5, E
FilmBox Premium Romania, 52.5, E
FilmBox Stars Hungary, 52.5, E
Fishing TV, 52.5, E
Focus Sat TV, 52.5, E
Food Network EMEA, 52.5, E
Fox Business, 52.5, E
Fox News Channel, 52.5, E
France 24 Français, 52.5, E
France 24 Français, 52.5, E
Futbol, 52.5, E
FX Greece, 52.5, E
FX Greece, 52.5, E
FX Life Greece, 52.5, E
Gambero Rosso Channel, 52.5, E
Gametoon, 52.5, E
Ganj e Hozour TV, 52.5, E
Ganj e Hozour TV, 52.5, E
Ganj e Hozour TV, 52.5, E
GEM +, 52.5, E
GEM 24B, 52.5, E
GEM Academy, 52.5, E
GEM Arabia, 52.5, E
GEM AZ, 52.5, E
GEM Bollywood, 52.5, E
GEM Classic, 52.5, E
GEM Comedy, 52.5, E
GEM Crypto, 52.5, E
GEM Drama, 52.5, E
GEM Drama +, 52.5, E
GEM Film, 52.5, E
GEM Fit, 52.5, E
GEM Food, 52.5, E
GEM Junior, 52.5, E
GEM Kids, 52.5, E
GEM Latino, 52.5, E
GEM Life, 52.5, E
GEM Mifa, 52.5, E
GEM Mifa +, 52.5, E
GEM Modern Economy, 52.5, E
GEM Nature, 52.5, E
GEM Onyx, 52.5, E
GEM Pixel, 52.5, E
GEM Property, 52.5, E
GEM River, 52.5, E
GEM River +, 52.5, E
GEM Rubix, 52.5, E
GEM Rubix +, 52.5, E
GEM Series, 52.5, E
GEM Series +, 52.5, E
GEM Travel, 52.5, E
GEM TV, 52.5, E
GH One TV, 52.5, E
Ghana TV, 52.5, E
Ginx TV Greece, 52.5, E
Giornale Radio, 52.5, E
Gloom Channel, 52.5, E
Grace TV, 52.5, E
Guinée TV 1, 52.5, E
Gulf Movies, 52.5, E
Hadi TV 4, 52.5, E
Hadi TV 6, 52.5, E
Hambastegi TV, 52.5, E
Happy, 52.5, E
Happy Channel, 52.5, E
Hautentik Visuel TV, 52.5, E
HBO 2 Central Europe, 52.5, E
HBO 2 Central Europe, 52.5, E
HBO Hungary, 52.5, E
HBO Hungary, 52.5, E
HBO Hungary, 52.5, E
HBO Romania, 52.5, E
HGTV Pan Regional, 52.5, E
Hip TV, 52.5, E
History 2 Europe, 52.5, E
History Europe, 52.5, E
History Europe, 52.5, E
History HD Europe, 52.5, E
History HD Europe, 52.5, E
History România, 52.5, E
History Sverige, 52.5, E
Hodhod Farsi TV, 52.5, E
Hodhod Farsi TV HD, 52.5, E
Honarmandan TV, 52.5, E
Horn Broadcasting Services, 52.5, E
HPTV Persian, 52.5, E
Hwazan Satellite TV, 52.5, E
I Foni tis Elladas, 52.5, E
Ilm va Tabiat, 52.5, E
Imam Hussein TV 1, 52.5, E
InBlu 2000, 52.5, E
InfoSport +, 52.5, E
Investigation Discovery Africa, 52.5, E
Investigation Discovery Europe, 52.5, E
Investigation Discovery Hungary, 52.5, E
Iran B Marz TV, 52.5, E
Iran International, 52.5, E
Iran International, 52.5, E
Islam Channel, 52.5, E
Islamic Library Channel, 52.5, E
Italia 1, 52.5, E
ITV, 52.5, E
Izaura TV, 52.5, E
Jahonnamo, 52.5, E
Jannatul Baqi TV, 52.5, E
Jeddah Radio, 52.5, E
Jesus Savior TV Plus, 52.5, E
Jesus-Revient TV, 52.5, E
JimJam Europe, 52.5, E
JimJam Europe, 52.5, E
JimJam Romania, 52.5, E
Joj Plus, 52.5, E
Joj Sport, 52.5, E
Joy FM, 52.5, E
Joy News, 52.5, E
Joy Prime, 52.5, E
JoyTurk, 52.5, E
Juridico-Chrétienne TV, 52.5, E
Kalemeh TV Al Yah, 52.5, E
Kalemeh TV Hotbird, 52.5, E
Kanal D Romania, 52.5, E
Kanal D Romania, 52.5, E
Kanal D2, 52.5, E
Kanal Jadid, 52.5, E
Kanal Jadid, 52.5, E
KBS 1 TV, 52.5, E
Khane Film, 52.5, E
Khatereh TV, 52.5, E
Khatlon HD, 52.5, E
Kölyökklub, 52.5, E
Komala TV, 52.5, E
Kontra, 52.5, E
Kontra, 52.5, E
Kossuth Rádió, 52.5, E
Kossuth Rádió, 52.5, E
Kral FM, 52.5, E
Kral Pop Radyo, 52.5, E
Kriti TV, 52.5, E
KSA Sports 1, 52.5, E
KSA Sports 2, 52.5, E
KSA Sports 3, 52.5, E
Kulob HD, 52.5, E
Kwenda Magic, 52.5, E
Lagos TV, 52.5, E
Lazio Style Channel, 52.5, E
Lemar TV, 52.5, E
Liberty TV, 52.5, E
Life TV, 52.5, E
Lion Family TV, 52.5, E
Love Nature, 52.5, E
Love Nature, 52.5, E
LoveWorld Persia, 52.5, E
LoveWorld Sat, 52.5, E
Lumen Christi Catholic TV, 52.5, E
Lux TV, 52.5, E
Luxe TV, 52.5, E
M-Net East, 52.5, E
M-Net Movies 2, 52.5, E
M1, 52.5, E
M1, 52.5, E
M2, 52.5, E
M2, 52.5, E
M2, 52.5, E
M2o, 52.5, E
M4 Sport, 52.5, E
M4 Sport, 52.5, E
M4 Sport, 52.5, E
M4 Sport +, 52.5, E
M4 Sport +, 52.5, E
M5, 52.5, E
M5, 52.5, E
M6 Suisse, 52.5, E
Mad Greekz, 52.5, E
Mad Radio 106.2, 52.5, E
Mad TV, 52.5, E
Magic Showcase, 52.5, E
Magyar Katolikus Rádió, 52.5, E
Maisha Magic East, 52.5, E
Maisha Magic Poa, 52.5, E
Makedonia TV, 52.5, E
Maningue Magic, 52.5, E
Maningue Magic, 52.5, E
Marisa TV, 52.5, E
Marjaeyat TV Arabic, 52.5, E
Marjaeyat TV Persian, 52.5, E
Marjaeyat TV Persian, 52.5, E
Markíza, 52.5, E
MBC, 52.5, E
MBC Persia, 52.5, E
MCM Top, 52.5, E
Media Mais TV, 52.5, E
Mediaset Extra, 52.5, E
Meimir TV, 52.5, E
Men TV, 52.5, E
Meteorolojinin Sesi Radyosu, 52.5, E
Metro FM, 52.5, E
Mezzo Live, 52.5, E
Milan TV, 52.5, E
Mindset Liberty Learn, 52.5, E
Minika Çocuk, 52.5, E
Minika Go, 52.5, E
Minimax Czechia, 52.5, E
Minimax Hungary, 52.5, E
Minimax Hungary, 52.5, E
Minimax Romania, 52.5, E
MITG TV, 52.5, E
MITV, 52.5, E
MITV, 52.5, E
Mohabat TV, 52.5, E
Movie 1, 52.5, E
Movie Room, 52.5, E
MovieChoice, 52.5, E
MovieChoice 1, 52.5, E
MovieChoice 2, 52.5, E
MTA Gambia, 52.5, E
MTV 00s, 52.5, E
MTV Africa, 52.5, E
MTV Base Africa, 52.5, E
MTV Germany, 52.5, E
MTV Italia, 52.5, E
MTV Live, 52.5, E
MTV Live, 52.5, E
MTV Music Italia, 52.5, E
MTV Polska, 52.5, E
MTV Portugal, 52.5, E
Muzsika TV, 52.5, E
My Channel Africa, 52.5, E
My Channel Africa, 52.5, E
My Righteous TV, 52.5, E
My TV, 52.5, E
MyZen TV, 52.5, E
Naftemporiki TV, 52.5, E
National 24 Plus, 52.5, E
National Geographic Ellada, 52.5, E
National Geographic Hungary & Czechia, 52.5, E
National Geographic Middle East, 52.5, E
National Geographic Portugal, 52.5, E
National Geographic Wild Europe, 52.5, E
National Geographic Wild Hungary, 52.5, E
National Geographic Wild Hungary, 52.5, E
National Geographic Wild Middle East, 52.5, E
National Geographic Wild Romania, 52.5, E
National Geographic Wild Romania, 52.5, E
National Geographic Wild South Africa, 52.5, E
NBS Sport, 52.5, E
NBS TV, 52.5, E
Nea TV, 52.5, E
Neda Radio, 52.5, E
Nemzetiségi Rádió, 52.5, E
NHK World Japan, 52.5, E
Nick Jr Africa, 52.5, E
Nick Jr Central & Eastern Europe, 52.5, E
Nick Jr Czechia, 52.5, E
Nick Jr Hungary, 52.5, E
Nick Jr Italia, 52.5, E
Nick Jr Italia +1, 52.5, E
Nick Jr România, 52.5, E
Nickelodeon Africa, 52.5, E
Nickelodeon Czechia, 52.5, E
Nickelodeon Deutschland, 52.5, E
Nickelodeon Greece, 52.5, E
Nickelodeon HD, 52.5, E
Nickelodeon Italia +1, 52.5, E
Nickelodeon Magyarország, 52.5, E
Nickelodeon Polska, 52.5, E
Nickelodeon România, 52.5, E
NickMusic, 52.5, E
NickMusic, 52.5, E
NickToons Africa, 52.5, E
Nicktoons Czechia, 52.5, E
Nicktoons Polska, 52.5, E
Nicktoons România, 52.5, E
No Name Radio, 52.5, E
Noor TV, 52.5, E
Nour TV, 52.5, E
Nova Action, 52.5, E
Nova Cinema 2, 52.5, E
Nova Cinema 3, 52.5, E
Nova Fun, 52.5, E
Nova Gold, 52.5, E
Nova Life, 52.5, E
Nova Sports 4, 52.5, E
Nova Sports Extra 1, 52.5, E
Nova Sports Extra 3, 52.5, E
Nova Sports Extra 4, 52.5, E
Nova Sports News, 52.5, E
NTV, 52.5, E
NTV Radyo, 52.5, E
Number 1 Greece, 52.5, E
Nxt Radio, 52.5, E
One Channel, 52.5, E
One Channel, 52.5, E
OneZed, 52.5, E
Open Beyond TV, 52.5, E
Oromia 11, 52.5, E
Oromia Media Network, 52.5, E
ORTM 1, 52.5, E
Ovozi Tojik, 52.5, E
Palanca TV, 52.5, E
Paramount Network Czechia, 52.5, E
Paramount Network Czechia, 52.5, E
Paramount Network Polska, 52.5, E
Parapolitika 90.1 FM, 52.5, E
Parlamenti Rádió, 52.5, E
Payam-e-Afghan TV, 52.5, E
PBC Tapesh, 52.5, E
PBS Kids, 52.5, E
Pearl Magic, 52.5, E
Pearl Magic Loko, 52.5, E
Persian Music, 52.5, E
Pesca, 52.5, E
Petöfi Rádió, 52.5, E
Petöfi Rádió, 52.5, E
Phoenix InfoNews Channel, 52.5, E
Plus TV, 52.5, E
Plus TV Africa, 52.5, E
Porte TV, 52.5, E
Premier Sport 1, 52.5, E
Prima, 52.5, E
Prima Krimi, 52.5, E
Prima Krimi, 52.5, E
ProSieben Maxx Deutschland, 52.5, E
Quran Radio, 52.5, E
Quran TV, 52.5, E
Radio 24, 52.5, E
Radio Alamal FM, 52.5, E
Radio Ashna, 52.5, E
Radio Buon Consiglio, 52.5, E
Radio Capital, 52.5, E
Radio Congo, 52.5, E
Radio Deejay, 52.5, E
Radio Farda TV, 52.5, E
Radio Freccia, 52.5, E
Radio Iglesias, 52.5, E
Radio InBlu, 52.5, E
Radio Italia, 52.5, E
Radio Jahani, 52.5, E
Radio Killid Kabul, 52.5, E
Radio Mater, 52.5, E
Radio Mojdeh, 52.5, E
Radio Nationale, 52.5, E
Radio Nawa FM, 52.5, E
Radio Okapi, 52.5, E
Radio Onda d'Urto, 52.5, E
Radio Popolare, 52.5, E
Radio RanginKaman, 52.5, E
Radio San Marino, 52.5, E
Radio Sportiva, 52.5, E
Radio Tunis Chaîne Internationale, 52.5, E
Radio Vaticana Europa, 52.5, E
Radio Zeta FM, 52.5, E
Radioi Farhang, 52.5, E
Radioi Tojikiston, 52.5, E
Radis, 52.5, E
Radis, 52.5, E
Radyo 45'lik, 52.5, E
Radyo D, 52.5, E
Radyo Seymen, 52.5, E
Radyo Turkuvaz, 52.5, E
Rai 1, 52.5, E
Rai 2, 52.5, E
Rai 3, 52.5, E
Rai 4, 52.5, E
Rai 4K, 52.5, E
Rai Gr Parlamento, 52.5, E
Rai Isoradio, 52.5, E
Rai Italia Africa, 52.5, E
Rai Movie, 52.5, E
Rai Radio 1, 52.5, E
Rai Radio 1 Friuli Venezia Giulia, 52.5, E
Rai Radio 1 Sport, 52.5, E
Rai Radio 2, 52.5, E
Rai Radio 3, 52.5, E
Rai Radio 3 Classica, 52.5, E
Rai Radio Kids, 52.5, E
Rai Radio Live Napoli, 52.5, E
Rai Radio Techete', 52.5, E
Rai Radio Trst A, 52.5, E
Rai Radio Tutta Italiana, 52.5, E
Rai Südtirol Radio, 52.5, E
Ramogi TV, 52.5, E
Rapha TV+, 52.5, E
Real FM, 52.5, E
Real Time Africa, 52.5, E
RedChoice, 52.5, E
Rete 4, 52.5, E
Riyadh Radio, 52.5, E
RTA, 52.5, E
RTA Education, 52.5, E
RTA Education Radio, 52.5, E
RTA Sport, 52.5, E
RTA Taranum Radio, 52.5, E
RTG International, 52.5, E
RTL 102.5, 52.5, E
RTL Gold, 52.5, E
RTL Három, 52.5, E
RTL Három, 52.5, E
RTL Három, 52.5, E
RTL Ketto, 52.5, E
RTL Ketto, 52.5, E
RTL Magyarország, 52.5, E
RTL Magyarország, 52.5, E
RTL Otthon, 52.5, E
RTL Super Deutschland, 52.5, E
RTL Up, 52.5, E
RTL Zwei Deutschland, 52.5, E
RTP África, 52.5, E
RTS 1, 52.5, E
RTVC, 52.5, E
RTVS 1, 52.5, E
RTVS 2, 52.5, E
RTVS 24, 52.5, E
Ruby Music, 52.5, E
Rumeli TV, 52.5, E
Sabawoon Radi, 52.5, E
Sadoi Dushanbe, 52.5, E
Salam Watandar, 52.5, E
SAM TV, 52.5, E
San Marino RTV, 52.5, E
Sat 7 Pars, 52.5, E
Saudi TV, 52.5, E
Saudia Alaan TV, 52.5, E
Saudia Radio, 52.5, E
Sawt Al Alam, 52.5, E
SBC, 52.5, E
See 1, 52.5, E
Serhat TV, 52.5, E
SET Asia, 52.5, E
Seven, 52.5, E
Seven, 52.5, E
Shamshad FM, 52.5, E
Shamshad FM, 52.5, E
Shamshad TV, 52.5, E
Shamshad TV, 52.5, E
Sharjah Radio, 52.5, E
Sharjah TV, 52.5, E
Sheger FM, 52.5, E
Simay-Azadi Iran National TV, 52.5, E
Sixx Deutschland, 52.5, E
Sky Arte, 52.5, E
Sky Atlantic, 52.5, E
Sky Atlantic +1, 52.5, E
Sky Cinema Action, 52.5, E
Sky Cinema Collection, 52.5, E
Sky Cinema Due, 52.5, E
Sky Cinema Family, 52.5, E
Sky Cinema Romance, 52.5, E
Sky Cinema Suspense, 52.5, E
Sky Cinema Uno, 52.5, E
Sky Cinema Uno, 52.5, E
Sky Cinema Uno +24, 52.5, E
Sky Crime, 52.5, E
Sky News Arabia, 52.5, E
Sky News International, 52.5, E
Sky Sport, 52.5, E
Sky Sport 2, 52.5, E
Sky Sport 2, 52.5, E
Sky Sport 3, 52.5, E
Sky Sport 4K, 52.5, E
Sky Sport Arena, 52.5, E
Sky Sport Bar 1, 52.5, E
Sky Sport Calcio, 52.5, E
Sky Sport F1, 52.5, E
Sky Sport Max, 52.5, E
Sky Sport Max, 52.5, E
Sky Sport Moto GP, 52.5, E
Sky Sport NBA, 52.5, E
Sky Sport Tennis, 52.5, E
Sky Sport Tennis, 52.5, E
Sky Sport Uno, 52.5, E
Sky Sport Uno, 52.5, E
Sky TG 24, 52.5, E
